Date,Quantity_Consumed,Lead_Time,Sales_Volume,Month,Year,lag_7,lag_14,lag_30,rolling_7,rolling_30,month,dayofweek,Material_Name_Sand,Material_Name_TMT_Steel,Vendor_Name_Vendor_B,Vendor_Name_Vendor_C,Location_Ghaziabad,Location_Noida
2023-08-11,186.0,7,193,8,2023,174.0,208.0,197.0,185.57142857142858,188.7,8,4,False,True,False,True,False,False
2023-08-12,192.0,9,187,8,2023,185.0,179.0,189.0,186.57142857142858,188.8,8,5,False,True,False,True,True,False
2023-08-13,177.0,13,183,8,2023,179.0,190.0,180.0,186.28571428571428,188.7,8,6,False,True,False,False,False,True
2023-08-14,170.0,11,174,8,2023,186.0,187.0,196.0,184.0,187.83333333333334,8,0,False,True,True,False,False,False
2023-08-15,178.0,7,184,8,2023,194.0,194.0,180.0,181.71428571428572,187.76666666666668,8,1,False,True,False,True,True,False
2023-08-16,193.0,5,202,8,2023,191.0,164.0,198.0,182.0,187.6,8,2,False,True,True,False,False,True
2023-08-17,181.0,12,190,8,2023,178.0,187.0,196.0,182.42857142857142,187.1,8,3,False,True,True,False,True,False
2023-08-18,172.0,12,175,8,2023,186.0,174.0,178.0,180.42857142857142,186.9,8,4,False,True,True,False,False,True
2023-08-19,184.0,8,184,8,2023,192.0,185.0,206.0,179.28571428571428,186.16666666666666,8,5,False,True,True,False,False,False
2023-08-20,196.0,10,192,8,2023,177.0,179.0,199.0,182.0,186.06666666666666,8,6,False,True,True,False,True,False
2023-08-21,161.0,14,155,8,2023,170.0,186.0,172.0,180.71428571428572,185.7,8,0,False,True,False,True,False,True
2023-08-22,193.0,13,201,8,2023,178.0,194.0,201.0,182.85714285714286,185.43333333333334,8,1,False,True,True,False,True,False
2023-08-23,199.0,10,195,8,2023,193.0,191.0,209.0,183.71428571428572,185.1,8,2,False,True,False,False,False,True
2023-08-24,192.0,9,191,8,2023,181.0,178.0,183.0,185.28571428571428,185.4,8,3,False,True,True,False,False,True
2023-08-25,193.0,12,197,8,2023,172.0,186.0,182.0,188.28571428571428,185.76666666666668,8,4,False,True,False,False,True,False
2023-08-26,183.0,8,176,8,2023,184.0,192.0,210.0,188.14285714285714,184.86666666666667,8,5,False,True,True,False,True,False
2023-08-27,207.0,6,213,8,2023,196.0,177.0,208.0,189.71428571428572,184.83333333333334,8,6,False,True,False,False,True,False
2023-08-28,160.0,8,156,8,2023,161.0,170.0,179.0,189.57142857142858,184.2,8,0,False,True,False,True,False,False
2023-08-29,175.0,12,172,8,2023,193.0,178.0,190.0,187.0,183.7,8,1,False,True,False,True,True,False
2023-08-30,166.0,14,173,8,2023,199.0,193.0,187.0,182.28571428571428,183.0,8,2,False,True,False,False,False,False
2023-08-31,194.0,12,194,8,2023,192.0,181.0,194.0,182.57142857142858,183.0,8,3,False,True,True,False,False,False
2023-09-01,183.0,9,188,9,2023,193.0,172.0,164.0,181.14285714285714,183.63333333333333,9,4,False,True,False,False,False,False
2023-09-02,181.0,6,183,9,2023,183.0,184.0,187.0,180.85714285714286,183.43333333333334,9,5,False,True,False,True,True,False
2023-09-03,170.0,13,163,9,2023,207.0,196.0,174.0,175.57142857142858,183.3,9,6,False,True,False,False,True,False
2023-09-04,186.0,9,184,9,2023,160.0,161.0,185.0,179.28571428571428,183.33333333333334,9,0,False,True,False,False,True,False
2023-09-05,196.0,9,186,9,2023,175.0,193.0,179.0,182.28571428571428,183.9,9,1,False,True,True,False,False,True
2023-09-06,210.0,9,216,9,2023,166.0,199.0,186.0,188.57142857142858,184.7,9,2,False,True,False,False,False,True
2023-09-07,171.0,13,166,9,2023,194.0,192.0,194.0,185.28571428571428,183.93333333333334,9,3,False,True,False,True,False,False
2023-09-08,189.0,5,190,9,2023,183.0,193.0,191.0,186.14285714285714,183.86666666666667,9,4,False,True,True,False,False,True
2023-09-09,198.0,10,188,9,2023,181.0,183.0,178.0,188.57142857142858,184.53333333333333,9,5,False,True,False,False,False,False
2023-09-10,172.0,7,164,9,2023,170.0,207.0,186.0,188.85714285714286,184.06666666666666,9,6,False,True,False,False,False,False
2023-09-11,176.0,11,171,9,2023,186.0,160.0,192.0,187.42857142857142,183.53333333333333,9,0,False,True,True,False,False,True
2023-09-12,193.0,11,195,9,2023,196.0,175.0,177.0,187.0,184.06666666666666,9,1,False,True,False,False,False,True
2023-09-13,173.0,12,176,9,2023,210.0,166.0,170.0,181.71428571428572,184.16666666666666,9,2,False,True,False,False,False,False
2023-09-14,152.0,9,152,9,2023,171.0,194.0,178.0,179.0,183.3,9,3,False,True,False,True,False,False
2023-09-15,167.0,6,164,9,2023,189.0,183.0,193.0,175.85714285714286,182.43333333333334,9,4,False,True,False,False,False,False
2023-09-16,172.0,6,172,9,2023,198.0,181.0,181.0,172.14285714285714,182.13333333333333,9,5,False,True,False,True,True,False
2023-09-17,157.0,7,150,9,2023,172.0,170.0,172.0,170.0,181.63333333333333,9,6,False,True,False,False,True,False
2023-09-18,202.0,7,200,9,2023,176.0,186.0,184.0,173.71428571428572,182.23333333333332,9,0,False,True,False,False,False,False
2023-09-19,200.0,8,208,9,2023,193.0,196.0,196.0,174.71428571428572,182.36666666666667,9,1,False,True,False,False,False,True
2023-09-20,186.0,11,177,9,2023,173.0,210.0,161.0,176.57142857142858,183.2,9,2,False,True,False,True,False,True
2023-09-21,157.0,10,158,9,2023,152.0,171.0,193.0,177.28571428571428,182.0,9,3,False,True,False,False,True,False
2023-09-22,181.0,5,176,9,2023,167.0,189.0,199.0,179.28571428571428,181.4,9,4,False,True,True,False,False,True
2023-09-23,168.0,10,168,9,2023,172.0,198.0,192.0,178.71428571428572,180.6,9,5,False,True,False,False,False,False
2023-09-24,175.0,11,171,9,2023,157.0,172.0,193.0,181.28571428571428,180.0,9,6,False,True,False,False,False,False
2023-09-25,179.0,7,176,9,2023,202.0,176.0,183.0,178.0,179.86666666666667,9,0,False,True,False,True,False,True
2023-09-26,182.0,6,189,9,2023,200.0,193.0,207.0,175.42857142857142,179.03333333333333,9,1,False,True,False,True,True,False
2023-09-27,146.0,12,154,9,2023,186.0,173.0,160.0,169.71428571428572,178.56666666666666,9,2,False,True,False,True,False,True
2023-09-28,198.0,7,189,9,2023,157.0,152.0,175.0,175.57142857142858,179.33333333333334,9,3,False,True,False,True,False,False
2023-09-29,180.0,7,176,9,2023,181.0,167.0,166.0,175.42857142857142,179.8,9,4,False,True,True,False,True,False
2023-09-30,188.0,7,189,9,2023,168.0,172.0,194.0,178.28571428571428,179.6,9,5,False,True,True,False,False,True
2023-10-01,168.0,13,174,10,2023,175.0,157.0,183.0,177.28571428571428,179.1,10,6,False,True,False,True,False,True
2023-10-02,181.0,14,176,10,2023,179.0,202.0,181.0,177.57142857142858,179.1,10,0,False,True,False,True,False,True
2023-10-03,147.0,14,144,10,2023,182.0,200.0,170.0,172.57142857142858,178.33333333333334,10,1,False,True,False,False,False,True
2023-10-04,176.0,9,169,10,2023,146.0,186.0,186.0,176.85714285714286,178.0,10,2,False,True,False,False,True,False
2023-10-05,186.0,5,178,10,2023,198.0,157.0,196.0,175.14285714285714,177.66666666666666,10,3,False,True,False,False,False,True
2023-10-06,163.0,10,166,10,2023,180.0,181.0,210.0,172.71428571428572,176.1,10,4,False,True,True,False,False,False
2023-10-07,166.0,9,165,10,2023,188.0,168.0,171.0,169.57142857142858,175.93333333333334,10,5,False,True,False,False,True,False
2023-10-08,180.0,8,182,10,2023,168.0,175.0,189.0,171.28571428571428,175.63333333333333,10,6,False,True,True,False,False,True
2023-10-09,182.0,10,184,10,2023,181.0,179.0,198.0,171.42857142857142,175.1,10,0,False,True,False,False,False,True
2023-10-10,180.0,9,181,10,2023,147.0,182.0,172.0,176.14285714285714,175.36666666666667,10,1,False,True,True,False,False,True
2023-10-11,182.0,8,182,10,2023,176.0,146.0,176.0,177.0,175.56666666666666,10,2,False,True,True,False,False,True
2023-10-12,181.0,8,175,10,2023,186.0,198.0,193.0,176.28571428571428,175.16666666666666,10,3,False,True,False,False,False,True
2023-10-13,197.0,11,197,10,2023,163.0,180.0,173.0,181.14285714285714,175.96666666666667,10,4,False,True,False,False,False,False
2023-10-14,186.0,8,187,10,2023,166.0,188.0,152.0,184.0,177.1,10,5,False,True,False,False,True,False
2023-10-15,167.0,13,171,10,2023,180.0,168.0,167.0,182.14285714285714,177.1,10,6,False,True,False,False,False,False
2023-10-16,179.0,12,177,10,2023,182.0,181.0,172.0,181.71428571428572,177.33333333333334,10,0,False,True,False,False,False,False
2023-10-17,195.0,7,190,10,2023,180.0,147.0,157.0,183.85714285714286,178.6,10,1,False,True,False,True,False,False
2023-10-18,210.0,7,210,10,2023,182.0,176.0,202.0,187.85714285714286,178.86666666666667,10,2,False,True,False,True,False,False
2023-10-19,200.0,12,198,10,2023,181.0,186.0,200.0,190.57142857142858,178.86666666666667,10,3,False,True,True,False,False,False
2023-10-20,195.0,11,191,10,2023,197.0,163.0,186.0,190.28571428571428,179.16666666666666,10,4,False,True,False,False,False,False
2023-10-21,159.0,12,161,10,2023,186.0,166.0,157.0,186.42857142857142,179.23333333333332,10,5,False,True,False,True,False,False
2023-10-22,169.0,10,162,10,2023,167.0,180.0,181.0,186.71428571428572,178.83333333333334,10,6,False,True,False,False,False,False
2023-10-23,193.0,7,195,10,2023,179.0,182.0,168.0,188.71428571428572,179.66666666666666,10,0,False,True,False,True,False,False
2023-10-24,179.0,6,170,10,2023,195.0,180.0,175.0,186.42857142857142,179.8,10,1,False,True,False,False,False,False
2023-10-25,170.0,11,167,10,2023,210.0,182.0,179.0,180.71428571428572,179.5,10,2,False,True,True,False,False,False
2023-10-26,159.0,9,161,10,2023,200.0,181.0,182.0,174.85714285714286,178.73333333333332,10,3,False,True,True,False,False,False
2023-10-27,174.0,14,173,10,2023,195.0,197.0,146.0,171.85714285714286,179.66666666666666,10,4,False,True,True,False,False,False
2023-10-28,194.0,10,198,10,2023,159.0,186.0,198.0,176.85714285714286,179.53333333333333,10,5,False,True,False,False,True,False
2023-10-29,205.0,12,212,10,2023,169.0,167.0,180.0,182.0,180.36666666666667,10,6,False,True,False,False,False,True
2023-10-30,182.0,10,189,10,2023,193.0,179.0,188.0,180.42857142857142,180.16666666666666,10,0,False,True,True,False,False,True
2023-10-31,199.0,7,189,10,2023,179.0,195.0,168.0,183.28571428571428,181.2,10,1,False,True,False,False,False,False
2023-11-01,195.0,12,200,11,2023,170.0,210.0,181.0,186.85714285714286,181.66666666666666,11,2,False,True,False,False,False,True
2023-11-02,174.0,11,173,11,2023,159.0,200.0,147.0,189.0,182.56666666666666,11,3,False,True,False,False,True,False
2023-11-03,189.0,9,187,11,2023,174.0,195.0,176.0,191.14285714285714,183.0,11,4,False,True,False,False,True,False
2023-11-04,168.0,6,160,11,2023,194.0,159.0,186.0,187.42857142857142,182.4,11,5,False,True,False,True,False,True
2023-11-05,151.0,13,142,11,2023,205.0,169.0,163.0,179.71428571428572,182.0,11,6,False,True,False,True,False,False
2023-11-06,182.0,11,184,11,2023,182.0,193.0,166.0,179.71428571428572,182.53333333333333,11,0,False,True,False,True,True,False
2023-11-07,186.0,8,176,11,2023,199.0,179.0,180.0,177.85714285714286,182.73333333333332,11,1,False,True,False,True,False,True
2023-11-08,191.0,9,192,11,2023,195.0,170.0,182.0,177.28571428571428,183.03333333333333,11,2,False,True,False,True,False,False
2023-11-09,187.0,13,179,11,2023,174.0,159.0,180.0,179.14285714285714,183.26666666666668,11,3,False,True,False,False,True,False
2023-11-10,196.0,14,189,11,2023,189.0,174.0,182.0,180.14285714285714,183.73333333333332,11,4,False,True,False,True,False,True
2023-11-11,191.0,13,190,11,2023,168.0,194.0,181.0,183.42857142857142,184.06666666666666,11,5,False,True,True,False,False,False
2023-11-12,173.0,9,174,11,2023,151.0,205.0,197.0,186.57142857142858,183.26666666666668,11,6,False,True,True,False,False,False
2023-11-13,195.0,10,192,11,2023,182.0,182.0,186.0,188.42857142857142,183.56666666666666,11,0,False,True,True,False,False,False
2023-11-14,160.0,14,161,11,2023,186.0,199.0,167.0,184.71428571428572,183.33333333333334,11,1,False,True,False,True,False,False
2023-11-15,198.0,5,196,11,2023,191.0,195.0,179.0,185.71428571428572,183.96666666666667,11,2,False,True,False,True,False,False
2023-11-16,171.0,9,171,11,2023,187.0,174.0,195.0,183.42857142857142,183.16666666666666,11,3,False,True,False,False,True,False
2023-11-17,204.0,13,208,11,2023,196.0,189.0,210.0,184.57142857142858,182.96666666666667,11,4,False,True,False,True,True,False
2023-11-18,189.0,12,187,11,2023,191.0,168.0,200.0,184.28571428571428,182.6,11,5,False,True,False,False,True,False
2023-11-19,167.0,10,159,11,2023,173.0,151.0,195.0,183.42857142857142,181.66666666666666,11,6,False,True,False,True,False,False
2023-11-20,196.0,8,194,11,2023,195.0,182.0,159.0,183.57142857142858,182.9,11,0,False,True,True,False,True,False
2023-11-21,195.0,5,186,11,2023,160.0,186.0,169.0,188.57142857142858,183.76666666666668,11,1,False,True,False,True,True,False
2023-11-22,182.0,11,182,11,2023,198.0,191.0,193.0,186.28571428571428,183.4,11,2,False,True,True,False,False,True
2023-11-23,179.0,9,178,11,2023,171.0,187.0,179.0,187.42857142857142,183.4,11,3,False,True,True,False,False,True
2023-11-24,198.0,14,190,11,2023,204.0,196.0,170.0,186.57142857142858,184.33333333333334,11,4,False,True,True,False,False,True
2023-11-25,187.0,5,190,11,2023,189.0,191.0,159.0,186.28571428571428,185.26666666666668,11,5,False,True,False,False,False,True
2023-11-26,159.0,6,149,11,2023,167.0,173.0,174.0,185.14285714285714,184.76666666666668,11,6,False,True,False,True,False,False
2023-11-27,195.0,8,193,11,2023,196.0,195.0,194.0,185.0,184.8,11,0,False,True,False,True,False,True
2023-11-28,228.0,11,230,11,2023,195.0,160.0,205.0,189.71428571428572,185.56666666666666,11,1,False,True,False,False,False,False
2023-11-29,167.0,13,164,11,2023,182.0,198.0,182.0,187.57142857142858,185.06666666666666,11,2,False,True,False,False,True,False
2023-11-30,191.0,14,184,11,2023,179.0,171.0,199.0,189.28571428571428,184.8,11,3,False,True,True,False,False,True
2023-12-01,205.0,8,204,12,2023,198.0,204.0,195.0,190.28571428571428,185.13333333333333,12,4,False,True,False,False,False,True
2023-12-02,206.0,9,208,12,2023,187.0,189.0,174.0,193.0,186.2,12,5,False,True,False,False,False,False
2023-12-03,177.0,10,173,12,2023,159.0,167.0,189.0,195.57142857142858,185.8,12,6,False,True,False,False,False,True
2023-12-04,176.0,13,180,12,2023,195.0,196.0,168.0,192.85714285714286,186.06666666666666,12,0,False,True,True,False,False,True
2023-12-05,184.0,10,188,12,2023,228.0,195.0,151.0,186.57142857142858,187.16666666666666,12,1,False,True,False,True,True,False
2023-12-06,180.0,11,185,12,2023,167.0,182.0,182.0,188.42857142857142,187.1,12,2,False,True,True,False,True,False
2023-12-07,158.0,8,163,12,2023,191.0,179.0,186.0,183.71428571428572,186.16666666666666,12,3,False,True,False,True,False,True
2023-12-08,176.0,8,184,12,2023,205.0,198.0,191.0,179.57142857142858,185.66666666666666,12,4,False,True,True,False,False,False
2023-12-09,204.0,13,200,12,2023,206.0,187.0,187.0,179.28571428571428,186.23333333333332,12,5,False,True,True,False,False,True
2023-12-10,201.0,8,196,12,2023,177.0,159.0,196.0,182.71428571428572,186.4,12,6,False,True,False,False,False,True
2023-12-11,176.0,6,169,12,2023,176.0,195.0,191.0,182.71428571428572,185.9,12,0,False,True,False,True,False,False
2023-12-12,198.0,6,188,12,2023,184.0,228.0,173.0,184.71428571428572,186.73333333333332,12,1,False,True,False,True,False,False
2023-12-13,158.0,10,152,12,2023,180.0,167.0,195.0,181.57142857142858,185.5,12,2,False,True,False,False,True,False
2023-12-14,197.0,12,188,12,2023,158.0,191.0,160.0,187.14285714285714,186.73333333333332,12,3,False,True,False,True,True,False
2023-12-15,194.0,12,203,12,2023,176.0,205.0,198.0,189.71428571428572,186.6,12,4,False,True,False,False,False,True
2023-12-16,191.0,5,186,12,2023,204.0,206.0,171.0,187.85714285714286,187.26666666666668,12,5,False,True,True,False,False,False
2023-12-17,222.0,6,216,12,2023,201.0,177.0,204.0,190.85714285714286,187.86666666666667,12,6,False,True,False,False,False,False
2023-12-18,203.0,11,206,12,2023,176.0,176.0,189.0,194.71428571428572,188.33333333333334,12,0,False,True,False,False,False,True
2023-12-19,201.0,10,192,12,2023,198.0,184.0,167.0,195.14285714285714,189.46666666666667,12,1,False,True,True,False,False,False
2023-12-20,211.0,11,217,12,2023,158.0,180.0,196.0,202.71428571428572,189.96666666666667,12,2,False,True,True,False,False,True
2023-12-21,197.0,10,193,12,2023,197.0,158.0,195.0,202.71428571428572,190.03333333333333,12,3,False,True,False,True,True,False
2023-12-22,184.0,6,188,12,2023,194.0,176.0,182.0,201.28571428571428,190.1,12,4,False,True,True,False,True,False
2023-12-23,229.0,9,237,12,2023,191.0,204.0,179.0,206.71428571428572,191.76666666666668,12,5,False,True,False,True,False,True
2023-12-24,195.0,8,197,12,2023,222.0,201.0,198.0,202.85714285714286,191.66666666666666,12,6,False,True,False,True,False,True
2023-12-25,209.0,10,204,12,2023,203.0,176.0,187.0,203.71428571428572,192.4,12,0,False,True,False,False,False,True
2023-12-26,195.0,8,199,12,2023,201.0,198.0,159.0,202.85714285714286,193.6,12,1,False,True,False,False,False,False
2023-12-27,216.0,12,218,12,2023,211.0,158.0,195.0,203.57142857142858,194.3,12,2,False,True,False,False,False,True
2023-12-28,170.0,11,175,12,2023,197.0,197.0,228.0,199.71428571428572,192.36666666666667,12,3,False,True,True,False,False,True
2023-12-29,206.0,11,196,12,2023,184.0,194.0,167.0,202.85714285714286,193.66666666666666,12,4,False,True,False,False,True,False
2023-12-30,190.0,13,190,12,2023,229.0,191.0,191.0,197.28571428571428,193.63333333333333,12,5,False,True,True,False,True,False
2023-12-31,214.0,14,209,12,2023,195.0,222.0,205.0,200.0,193.93333333333334,12,6,False,True,True,False,False,True
2024-01-01,202.0,10,193,1,2024,209.0,203.0,206.0,199.0,193.8,1,0,False,True,True,False,False,False
2024-01-02,215.0,6,210,1,2024,195.0,201.0,177.0,201.85714285714286,195.06666666666666,1,1,False,True,False,True,True,False
2024-01-03,196.0,9,195,1,2024,216.0,211.0,176.0,199.0,195.73333333333332,1,2,False,True,False,True,False,False
2024-01-04,199.0,11,198,1,2024,170.0,197.0,184.0,203.14285714285714,196.23333333333332,1,3,False,True,True,False,False,True
2024-01-05,216.0,14,219,1,2024,206.0,184.0,180.0,204.57142857142858,197.43333333333334,1,4,False,True,False,False,False,True
2024-01-06,194.0,10,192,1,2024,190.0,229.0,158.0,205.14285714285714,198.63333333333333,1,5,False,True,False,True,False,True
2024-01-07,214.0,9,212,1,2024,214.0,195.0,176.0,205.14285714285714,199.9,1,6,False,True,False,False,False,False
2024-01-08,212.0,10,206,1,2024,202.0,209.0,204.0,206.57142857142858,200.16666666666666,1,0,False,True,True,False,False,True
2024-01-09,175.0,14,183,1,2024,215.0,195.0,201.0,200.85714285714286,199.3,1,1,False,True,False,False,True,False
2024-01-10,182.0,10,186,1,2024,196.0,216.0,176.0,198.85714285714286,199.5,1,2,False,True,False,True,False,True
2024-01-11,235.0,7,225,1,2024,199.0,170.0,198.0,204.0,200.73333333333332,1,3,False,True,True,False,False,True
2024-01-12,219.0,5,210,1,2024,216.0,206.0,158.0,204.42857142857142,202.76666666666668,1,4,False,True,True,False,True,False
2024-01-13,214.0,7,220,1,2024,194.0,190.0,197.0,207.28571428571428,203.33333333333334,1,5,False,True,False,False,False,False
2024-01-14,191.0,14,191,1,2024,214.0,214.0,194.0,204.0,203.23333333333332,1,6,False,True,False,True,False,False
2024-01-15,221.0,13,226,1,2024,212.0,202.0,191.0,205.28571428571428,204.23333333333332,1,0,False,True,True,False,True,False
2024-01-16,200.0,7,204,1,2024,175.0,215.0,222.0,208.85714285714286,203.5,1,1,False,True,False,False,False,True
2024-01-17,189.0,6,194,1,2024,182.0,196.0,203.0,209.85714285714286,203.03333333333333,1,2,False,True,False,True,True,False
2024-01-18,224.0,8,228,1,2024,235.0,199.0,201.0,208.28571428571428,203.8,1,3,False,True,False,True,True,False
2024-01-19,188.0,8,181,1,2024,219.0,216.0,211.0,203.85714285714286,203.03333333333333,1,4,False,True,True,False,False,True
2024-01-20,210.0,12,203,1,2024,214.0,194.0,197.0,203.28571428571428,203.46666666666667,1,5,False,True,False,True,True,False
2024-01-21,240.0,5,257,1,2024,191.0,214.0,184.0,211.42857142857142,205.6,1,6,False,True,True,False,False,True
2024-01-22,188.0,14,181,1,2024,221.0,212.0,229.0,206.71428571428572,204.23333333333332,1,0,False,True,False,False,True,False
2024-01-23,213.0,12,218,1,2024,200.0,175.0,195.0,208.57142857142858,204.83333333333334,1,1,False,True,False,False,False,True
2024-01-24,187.0,14,193,1,2024,189.0,182.0,209.0,208.28571428571428,204.1,1,2,False,True,True,False,False,False
2024-01-25,202.0,13,197,1,2024,224.0,235.0,195.0,205.14285714285714,204.33333333333334,1,3,False,True,True,False,False,True
2024-01-26,217.0,12,212,1,2024,188.0,219.0,216.0,209.28571428571428,204.36666666666667,1,4,False,True,False,True,False,False
2024-01-27,230.0,10,224,1,2024,210.0,214.0,170.0,212.14285714285714,206.36666666666667,1,5,False,True,False,False,True,False
2024-01-28,188.0,11,185,1,2024,248.0,191.0,206.0,203.57142857142858,205.76666666666668,1,6,False,True,True,False,False,False
2024-01-29,203.0,8,198,1,2024,188.0,221.0,190.0,205.71428571428572,206.2,1,0,False,True,False,False,True,False
2024-01-30,205.0,9,210,1,2024,213.0,200.0,214.0,204.57142857142858,205.9,1,1,False,True,False,True,True,False
2024-01-31,219.0,7,211,1,2024,187.0,189.0,202.0,209.14285714285714,206.46666666666667,1,2,False,True,False,False,False,True
2024-02-01,236.0,13,236,2,2024,202.0,224.0,215.0,214.0,207.16666666666666,2,3,False,True,False,False,False,True
2024-02-02,225.0,9,219,2,2024,217.0,188.0,196.0,215.14285714285714,208.13333333333333,2,4,False,True,False,False,False,False
2024-02-03,225.0,9,225,2,2024,230.0,210.0,199.0,214.42857142857142,209.0,2,5,False,True,True,False,False,True
2024-02-04,204.0,10,203,2,2024,188.0,248.0,216.0,216.71428571428572,208.6,2,6,False,True,True,False,True,False
2024-02-05,205.0,5,209,2,2024,203.0,188.0,194.0,217.0,208.96666666666667,2,0,False,True,False,True,False,False
2024-02-06,224.0,10,233,2,2024,205.0,213.0,214.0,219.71428571428572,209.3,2,1,False,True,False,False,False,True
2024-02-07,217.0,12,217,2,2024,219.0,187.0,212.0,219.42857142857142,209.46666666666667,2,2,False,True,True,False,False,False
2024-02-08,223.0,8,229,2,2024,236.0,202.0,175.0,217.57142857142858,211.06666666666666,2,3,False,True,False,True,False,True
2024-02-09,216.0,7,214,2,2024,225.0,217.0,182.0,216.28571428571428,212.2,2,4,False,True,True,False,False,True
2024-02-10,197.0,8,200,2,2024,225.0,230.0,235.0,212.28571428571428,210.93333333333334,2,5,False,True,False,False,False,True
2024-02-11,203.0,14,204,2,2024,204.0,188.0,219.0,212.14285714285714,210.4,2,6,False,True,False,False,False,True
2024-02-12,201.0,13,195,2,2024,205.0,203.0,214.0,211.57142857142858,209.96666666666667,2,0,False,True,True,False,False,True
2024-02-13,192.0,8,194,2,2024,224.0,205.0,191.0,207.0,210.0,2,1,False,True,False,False,True,False
2024-02-14,218.0,11,209,2,2024,217.0,219.0,221.0,207.14285714285714,209.9,2,2,False,True,False,True,False,True
2024-02-15,198.0,11,199,2,2024,223.0,236.0,200.0,203.57142857142858,209.83333333333334,2,3,False,True,False,False,False,False
2024-02-16,208.0,13,199,2,2024,216.0,225.0,189.0,202.42857142857142,210.46666666666667,2,4,False,True,False,True,False,True
2024-02-17,198.0,11,202,2,2024,197.0,225.0,224.0,202.57142857142858,209.6,2,5,False,True,False,True,False,True
2024-02-18,209.0,10,210,2,2024,203.0,204.0,188.0,203.42857142857142,210.3,2,6,False,True,False,False,False,True
2024-02-19,204.0,5,201,2,2024,201.0,205.0,210.0,203.85714285714286,210.1,2,0,False,True,False,False,False,False
2024-02-20,216.0,11,209,2,2024,192.0,224.0,248.0,207.28571428571428,209.03333333333333,2,1,False,True,False,True,True,False
2024-02-21,222.0,12,217,2,2024,218.0,217.0,188.0,207.85714285714286,210.16666666666666,2,2,False,True,False,True,False,False
2024-02-22,227.0,5,228,2,2024,198.0,223.0,213.0,212.0,210.63333333333333,2,3,False,True,False,True,True,False
2024-02-23,210.0,14,203,2,2024,208.0,216.0,187.0,212.28571428571428,211.4,2,4,False,True,True,False,False,False
2024-02-24,226.0,5,216,2,2024,198.0,197.0,202.0,216.28571428571428,212.2,2,5,False,True,False,False,False,True
2024-02-25,206.0,11,208,2,2024,209.0,203.0,217.0,215.85714285714286,211.83333333333334,2,6,False,True,False,False,True,False
2024-02-26,231.0,5,238,2,2024,204.0,201.0,230.0,219.71428571428572,211.86666666666667,2,0,False,True,False,False,False,True
2024-02-27,198.0,13,202,2,2024,216.0,192.0,188.0,217.14285714285714,212.2,2,1,False,True,False,True,False,True
2024-02-28,221.0,13,230,2,2024,222.0,218.0,203.0,217.0,212.8,2,2,False,True,False,False,False,False
2024-02-29,210.0,13,212,2,2024,227.0,198.0,205.0,214.57142857142858,212.96666666666667,2,3,False,True,False,False,True,False
2024-03-01,224.0,7,223,3,2024,210.0,208.0,219.0,216.57142857142858,213.13333333333333,3,4,False,True,True,False,False,False
2024-03-02,214.0,9,209,3,2024,226.0,198.0,236.0,214.85714285714286,212.4,3,5,False,True,True,False,False,False
2024-03-03,219.0,12,219,3,2024,206.0,209.0,225.0,216.71428571428572,212.2,3,6,False,True,False,False,False,False
2024-03-04,230.0,7,224,3,2024,231.0,204.0,225.0,216.57142857142858,212.36666666666667,3,0,False,True,False,False,False,False
2024-03-05,214.0,8,216,3,2024,198.0,216.0,204.0,218.85714285714286,212.7,3,1,False,True,True,False,False,True
2024-03-06,201.0,12,198,3,2024,221.0,222.0,205.0,216.0,212.56666666666666,3,2,False,True,False,False,False,False
2024-03-07,211.0,6,216,3,2024,210.0,227.0,224.0,216.14285714285714,212.13333333333333,3,3,False,True,True,False,False,True
2024-03-08,215.0,13,214,3,2024,224.0,210.0,217.0,214.85714285714286,212.06666666666666,3,4,False,True,True,False,False,False
2024-03-09,221.0,5,226,3,2024,214.0,226.0,223.0,215.85714285714286,212.0,3,5,False,True,True,False,False,True
2024-03-10,206.0,11,211,3,2024,219.0,206.0,216.0,214.0,211.66666666666666,3,6,False,True,False,False,False,True
2024-03-11,212.0,5,221,3,2024,230.0,231.0,197.0,211.42857142857142,212.16666666666666,3,0,False,True,False,True,False,True
2024-03-12,230.0,13,233,3,2024,214.0,198.0,203.0,213.71428571428572,213.06666666666666,3,1,False,True,False,True,False,False
2024-03-13,229.0,6,222,3,2024,201.0,221.0,201.0,217.71428571428572,214.0,3,2,False,True,False,False,False,False
2024-03-14,231.0,9,233,3,2024,211.0,210.0,192.0,220.57142857142858,215.3,3,3,False,True,True,False,True,False
2024-03-15,206.0,6,211,3,2024,215.0,224.0,218.0,219.28571428571428,214.9,3,4,False,True,False,False,False,False
2024-03-16,224.0,11,222,3,2024,221.0,214.0,198.0,219.71428571428572,215.76666666666668,3,5,False,True,False,True,False,True
2024-03-17,240.0,5,251,3,2024,206.0,219.0,208.0,225.57142857142858,217.06666666666666,3,6,False,True,False,True,False,False
2024-03-18,212.0,5,218,3,2024,212.0,230.0,198.0,225.57142857142858,217.53333333333333,3,0,False,True,True,False,False,True
2024-03-19,235.0,12,227,3,2024,230.0,214.0,209.0,226.28571428571428,218.4,3,1,False,True,False,True,False,True
2024-03-20,211.0,14,202,3,2024,229.0,201.0,204.0,223.71428571428572,218.63333333333333,3,2,False,True,False,True,False,True
