Date,Material_Name,Quantity_Consumed,Lead_Time,Sales_Volume,Vendor_Name,Location,Month,Year
2024-01-23,TMT_Steel,213,12,218,Vendor_A,Noida,1,2024
2024-01-23,Cement,138,6,140,Vendor_A,Delhi,1,2024
2024-01-23,Sand,113,14,114,Vendor_A,Noida,1,2024
2024-01-24,TMT_Steel,187,14,193,Vendor_B,Delhi,1,2024
2024-01-24,Cement,158,6,149,Vendor_A,Ghaziabad,1,2024
2024-01-24,Sand,125,5,132,Vendor_A,Delhi,1,2024
2024-01-25,TMT_Steel,202,13,197,Vendor_B,Noida,1,2024
2024-01-25,Cement,159,9,149,Vendor_C,Delhi,1,2024
2024-01-25,Sand,107,8,110,Vendor_C,Noida,1,2024
2024-01-26,TMT_Steel,217,12,212,Vendor_C,Delhi,1,2024
2024-01-26,Cement,166,14,175,Vendor_C,Delhi,1,2024
2024-01-26,Sand,94,5,91,Vendor_A,Noida,1,2024
2024-01-27,TMT_Steel,230,10,224,Vendor_A,Ghaziabad,1,2024
2024-01-27,Cement,164,6,167,Vendor_A,Delhi,1,2024
2024-01-27,Sand,85,10,90,Vendor_C,Delhi,1,2024
2024-01-28,TMT_Steel,188,11,185,Vendor_B,Delhi,1,2024
2024-01-28,Cement,154,10,151,Vendor_B,Delhi,1,2024
2024-01-28,Sand,112,10,102,Vendor_B,Delhi,1,2024
2024-01-29,TMT_Steel,203,8,198,Vendor_A,Ghaziabad,1,2024
2024-01-29,Cement,168,7,160,Vendor_A,Noida,1,2024
2024-01-29,Sand,125,5,129,Vendor_B,Noida,1,2024
2024-01-30,TMT_Steel,205,9,210,Vendor_C,Ghaziabad,1,2024
2024-01-30,Cement,176,10,168,Vendor_C,Noida,1,2024
2024-01-30,Sand,129,14,133,Vendor_A,Delhi,1,2024
2024-01-31,TMT_Steel,219,7,211,Vendor_A,Noida,1,2024
2024-01-31,Cement,174,7,173,Vendor_C,Noida,1,2024
2024-01-31,Sand,115,7,108,Vendor_C,Ghaziabad,1,2024
2024-02-01,TMT_Steel,236,13,236,Vendor_A,Noida,2,2024
2024-02-01,Cement,153,7,162,Vendor_B,Delhi,2,2024
2024-02-01,Sand,105,11,96,Vendor_A,Noida,2,2024
2024-02-02,TMT_Steel,225,9,219,Vendor_A,Delhi,2,2024
2024-02-02,Cement,177,10,186,Vendor_A,Ghaziabad,2,2024
2024-02-02,Sand,118,6,121,Vendor_A,Noida,2,2024
2024-02-03,TMT_Steel,225,9,225,Vendor_B,Noida,2,2024
2024-02-03,Cement,155,9,156,Vendor_C,Ghaziabad,2,2024
2024-02-03,Sand,113,10,111,Vendor_C,Ghaziabad,2,2024
2024-02-04,TMT_Steel,204,10,203,Vendor_B,Ghaziabad,2,2024
2024-02-04,Cement,167,5,160,Vendor_A,Ghaziabad,2,2024
2024-02-04,Sand,96,12,100,Vendor_B,Noida,2,2024
2024-02-05,TMT_Steel,205,5,209,Vendor_C,Delhi,2,2024
2024-02-05,Cement,188,6,191,Vendor_C,Ghaziabad,2,2024
2024-02-05,Sand,134,12,135,Vendor_A,Ghaziabad,2,2024
2024-02-06,TMT_Steel,224,10,233,Vendor_A,Noida,2,2024
2024-02-06,Cement,147,6,149,Vendor_A,Noida,2,2024
2024-02-06,Sand,157,5,151,Vendor_A,Delhi,2,2024
2024-02-07,TMT_Steel,217,12,217,Vendor_B,Delhi,2,2024
2024-02-07,Cement,159,12,160,Vendor_B,Noida,2,2024
2024-02-07,Sand,136,14,133,Vendor_C,Delhi,2,2024
2024-02-08,TMT_Steel,223,8,229,Vendor_C,Noida,2,2024
2024-02-08,Cement,145,12,147,Vendor_A,Delhi,2,2024
2024-02-08,Sand,121,9,126,Vendor_C,Ghaziabad,2,2024
2024-02-09,TMT_Steel,216,7,214,Vendor_B,Noida,2,2024
2024-02-09,Cement,165,8,173,Vendor_C,Delhi,2,2024
2024-02-09,Sand,123,9,120,Vendor_C,Noida,2,2024
2024-02-10,TMT_Steel,197,8,200,Vendor_A,Noida,2,2024
2024-02-10,Cement,150,5,151,Vendor_C,Delhi,2,2024
2024-02-10,Sand,83,14,89,Vendor_A,Noida,2,2024
2024-02-11,TMT_Steel,203,14,204,Vendor_A,Noida,2,2024
2024-02-11,Cement,160,8,151,Vendor_C,Noida,2,2024
2024-02-11,Sand,111,7,120,Vendor_C,Ghaziabad,2,2024
2024-02-12,TMT_Steel,201,13,195,Vendor_B,Noida,2,2024
2024-02-12,Cement,162,12,159,Vendor_C,Noida,2,2024
2024-02-12,Sand,120,11,119,Vendor_B,Delhi,2,2024
2024-02-13,TMT_Steel,192,8,194,Vendor_A,Ghaziabad,2,2024
2024-02-13,Cement,144,14,138,Vendor_A,Delhi,2,2024
2024-02-13,Sand,108,12,103,Vendor_A,Delhi,2,2024
2024-02-14,TMT_Steel,218,11,209,Vendor_C,Noida,2,2024
2024-02-14,Cement,176,10,170,Vendor_C,Noida,2,2024
2024-02-14,Sand,136,12,135,Vendor_C,Ghaziabad,2,2024
2024-02-15,TMT_Steel,198,11,199,Vendor_A,Delhi,2,2024
2024-02-15,Cement,147,5,153,Vendor_A,Noida,2,2024
2024-02-15,Sand,85,9,84,Vendor_A,Noida,2,2024
2024-02-16,TMT_Steel,208,13,199,Vendor_C,Noida,2,2024
2024-02-16,Cement,156,7,163,Vendor_C,Delhi,2,2024
2024-02-16,Sand,98,12,99,Vendor_A,Ghaziabad,2,2024
2024-02-17,TMT_Steel,198,11,202,Vendor_C,Noida,2,2024
2024-02-17,Cement,173,5,169,Vendor_A,Delhi,2,2024
2024-02-17,Sand,114,13,116,Vendor_B,Ghaziabad,2,2024
2024-02-18,TMT_Steel,209,10,210,Vendor_A,Noida,2,2024
2024-02-18,Cement,158,6,150,Vendor_C,Ghaziabad,2,2024
2024-02-18,Sand,130,11,135,Vendor_B,Delhi,2,2024
2024-02-19,TMT_Steel,204,5,201,Vendor_A,Delhi,2,2024
2024-02-19,Cement,190,9,196,Vendor_A,Ghaziabad,2,2024
2024-02-19,Sand,141,10,144,Vendor_A,Ghaziabad,2,2024
2024-02-20,TMT_Steel,216,11,209,Vendor_C,Ghaziabad,2,2024
2024-02-20,Cement,166,10,161,Vendor_C,Noida,2,2024
2024-02-20,Sand,117,7,109,Vendor_C,Delhi,2,2024
2024-02-21,TMT_Steel,222,12,217,Vendor_C,Delhi,2,2024
2024-02-21,Cement,159,13,156,Vendor_A,Delhi,2,2024
2024-02-21,Sand,105,7,104,Vendor_B,Ghaziabad,2,2024
2024-02-22,TMT_Steel,227,5,228,Vendor_C,Ghaziabad,2,2024
2024-02-22,Cement,173,8,167,Vendor_C,Noida,2,2024
2024-02-22,Sand,140,9,138,Vendor_A,Ghaziabad,2,2024
2024-02-23,TMT_Steel,210,14,203,Vendor_B,Delhi,2,2024
2024-02-23,Cement,174,5,181,Vendor_A,Noida,2,2024
2024-02-23,Sand,136,5,129,Vendor_C,Ghaziabad,2,2024
2024-02-24,TMT_Steel,226,5,216,Vendor_A,Noida,2,2024
2024-02-24,Cement,151,11,153,Vendor_C,Delhi,2,2024
2024-02-24,Sand,104,12,107,Vendor_A,Noida,2,2024
2024-02-25,TMT_Steel,206,11,208,Vendor_A,Ghaziabad,2,2024
2024-02-25,Cement,155,5,149,Vendor_A,Delhi,2,2024
2024-02-25,Sand,127,10,118,Vendor_A,Noida,2,2024
2024-02-26,TMT_Steel,231,5,238,Vendor_A,Noida,2,2024
2024-02-26,Cement,172,6,179,Vendor_B,Noida,2,2024
2024-02-26,Sand,119,9,121,Vendor_A,Ghaziabad,2,2024
2024-02-27,TMT_Steel,198,13,202,Vendor_C,Noida,2,2024
2024-02-27,Cement,176,14,185,Vendor_C,Noida,2,2024
2024-02-27,Sand,110,5,119,Vendor_C,Delhi,2,2024
2024-02-28,TMT_Steel,221,13,230,Vendor_A,Delhi,2,2024
2024-02-28,Cement,162,6,154,Vendor_C,Delhi,2,2024
2024-02-28,Sand,121,13,126,Vendor_B,Delhi,2,2024
2024-02-29,TMT_Steel,210,13,212,Vendor_A,Ghaziabad,2,2024
2024-02-29,Cement,136,12,133,Vendor_A,Noida,2,2024
2024-02-29,Sand,120,12,120,Vendor_A,Delhi,2,2024
2024-03-01,TMT_Steel,224,7,223,Vendor_B,Delhi,3,2024
2024-03-01,Cement,159,5,165,Vendor_A,Ghaziabad,3,2024
2024-03-01,Sand,122,11,119,Vendor_B,Noida,3,2024
2024-03-02,TMT_Steel,214,9,209,Vendor_B,Delhi,3,2024
2024-03-02,Cement,177,7,179,Vendor_A,Delhi,3,2024
2024-03-02,Sand,140,7,132,Vendor_A,Ghaziabad,3,2024
2024-03-03,TMT_Steel,219,12,219,Vendor_A,Delhi,3,2024
2024-03-03,Cement,175,10,181,Vendor_C,Delhi,3,2024
2024-03-03,Sand,120,12,128,Vendor_C,Ghaziabad,3,2024
2024-03-04,TMT_Steel,230,7,224,Vendor_A,Delhi,3,2024
2024-03-04,Cement,161,8,170,Vendor_A,Ghaziabad,3,2024
2024-03-04,Sand,127,14,120,Vendor_B,Ghaziabad,3,2024
2024-03-05,TMT_Steel,214,8,216,Vendor_B,Noida,3,2024
2024-03-05,Cement,175,11,168,Vendor_C,Delhi,3,2024
2024-03-05,Sand,147,7,150,Vendor_A,Noida,3,2024
2024-03-06,TMT_Steel,201,12,198,Vendor_A,Delhi,3,2024
2024-03-06,Cement,148,14,138,Vendor_C,Noida,3,2024
2024-03-06,Sand,133,12,134,Vendor_B,Delhi,3,2024
2024-03-07,TMT_Steel,211,6,216,Vendor_B,Noida,3,2024
2024-03-07,Cement,151,13,154,Vendor_C,Delhi,3,2024
2024-03-07,Sand,122,7,113,Vendor_B,Delhi,3,2024
2024-03-08,TMT_Steel,215,13,214,Vendor_B,Delhi,3,2024
2024-03-08,Cement,143,12,152,Vendor_C,Delhi,3,2024
2024-03-08,Sand,131,7,125,Vendor_B,Delhi,3,2024
2024-03-09,TMT_Steel,221,5,226,Vendor_B,Noida,3,2024
2024-03-09,Cement,154,11,145,Vendor_B,Ghaziabad,3,2024
2024-03-09,Sand,144,8,151,Vendor_B,Ghaziabad,3,2024
2024-03-10,TMT_Steel,206,11,211,Vendor_A,Noida,3,2024
2024-03-10,Cement,183,5,188,Vendor_B,Delhi,3,2024
2024-03-10,Sand,143,14,135,Vendor_B,Noida,3,2024
2024-03-11,TMT_Steel,212,5,221,Vendor_C,Noida,3,2024
2024-03-11,Cement,162,8,152,Vendor_A,Noida,3,2024
2024-03-11,Sand,124,14,119,Vendor_C,Delhi,3,2024
2024-03-12,TMT_Steel,230,13,233,Vendor_C,Delhi,3,2024
2024-03-12,Cement,144,10,138,Vendor_C,Ghaziabad,3,2024
2024-03-12,Sand,114,11,118,Vendor_A,Delhi,3,2024
2024-03-13,TMT_Steel,229,6,222,Vendor_A,Delhi,3,2024
2024-03-13,Cement,197,6,194,Vendor_C,Noida,3,2024
2024-03-13,Sand,122,13,121,Vendor_A,Ghaziabad,3,2024
2024-03-14,TMT_Steel,231,9,233,Vendor_B,Ghaziabad,3,2024
2024-03-14,Cement,158,12,152,Vendor_B,Delhi,3,2024
2024-03-14,Sand,121,13,115,Vendor_B,Noida,3,2024
2024-03-15,TMT_Steel,206,6,211,Vendor_A,Delhi,3,2024
2024-03-15,Cement,175,11,176,Vendor_B,Noida,3,2024
2024-03-15,Sand,150,12,152,Vendor_A,Ghaziabad,3,2024
2024-03-16,TMT_Steel,224,11,222,Vendor_C,Noida,3,2024
2024-03-16,Cement,166,6,170,Vendor_A,Delhi,3,2024
2024-03-16,Sand,113,9,110,Vendor_A,Delhi,3,2024
2024-03-17,TMT_Steel,247,5,251,Vendor_C,Delhi,3,2024
2024-03-17,Cement,176,9,175,Vendor_C,Noida,3,2024
2024-03-17,Sand,96,5,100,Vendor_A,Delhi,3,2024
2024-03-18,TMT_Steel,212,5,218,Vendor_B,Noida,3,2024
2024-03-18,Cement,175,5,177,Vendor_C,Delhi,3,2024
2024-03-18,Sand,112,10,114,Vendor_A,Noida,3,2024
2024-03-19,TMT_Steel,235,12,227,Vendor_C,Noida,3,2024
2024-03-19,Cement,176,5,178,Vendor_A,Ghaziabad,3,2024
2024-03-19,Sand,126,10,118,Vendor_C,Noida,3,2024
2024-03-20,TMT_Steel,211,14,202,Vendor_C,Noida,3,2024
2024-03-20,Cement,173,9,177,Vendor_A,Noida,3,2024
2024-03-20,Sand,103,6,110,Vendor_C,Noida,3,2024
2024-03-21,TMT_Steel,207,5,200,Vendor_B,Noida,3,2024
2024-03-21,Cement,158,7,162,Vendor_B,Delhi,3,2024
2024-03-21,Sand,108,7,108,Vendor_B,Delhi,3,2024
2024-03-22,TMT_Steel,216,7,209,Vendor_B,Noida,3,2024
2024-03-22,Cement,160,12,165,Vendor_A,Ghaziabad,3,2024
2024-03-22,Sand,110,6,106,Vendor_A,Noida,3,2024
2024-03-23,TMT_Steel,191,7,181,Vendor_C,Ghaziabad,3,2024
2024-03-23,Cement,153,9,156,Vendor_B,Noida,3,2024
2024-03-23,Sand,92,8,97,Vendor_B,Delhi,3,2024
2024-03-24,TMT_Steel,212,8,217,Vendor_B,Noida,3,2024
2024-03-24,Cement,170,14,172,Vendor_A,Noida,3,2024
2024-03-24,Sand,97,13,101,Vendor_A,Ghaziabad,3,2024
2024-03-25,TMT_Steel,224,6,220,Vendor_C,Ghaziabad,3,2024
2024-03-25,Cement,173,7,178,Vendor_C,Delhi,3,2024
2024-03-25,Sand,130,10,129,Vendor_B,Ghaziabad,3,2024
2024-03-26,TMT_Steel,249,6,245,Vendor_B,Ghaziabad,3,2024
2024-03-26,Cement,175,11,175,Vendor_A,Ghaziabad,3,2024
2024-03-26,Sand,122,8,125,Vendor_A,Delhi,3,2024
2024-03-27,TMT_Steel,238,14,233,Vendor_B,Delhi,3,2024
2024-03-27,Cement,169,9,167,Vendor_A,Delhi,3,2024
2024-03-27,Sand,138,8,137,Vendor_B,Delhi,3,2024
2024-03-28,TMT_Steel,225,14,217,Vendor_C,Delhi,3,2024
2024-03-28,Cement,166,5,166,Vendor_B,Noida,3,2024
2024-03-28,Sand,103,13,109,Vendor_B,Ghaziabad,3,2024
2024-03-29,TMT_Steel,237,9,245,Vendor_A,Ghaziabad,3,2024
2024-03-29,Cement,174,10,166,Vendor_A,Delhi,3,2024
2024-03-29,Sand,124,8,114,Vendor_B,Delhi,3,2024
2024-03-30,TMT_Steel,242,14,244,Vendor_B,Delhi,3,2024
2024-03-30,Cement,147,13,139,Vendor_C,Ghaziabad,3,2024
2024-03-30,Sand,144,6,134,Vendor_A,Delhi,3,2024
2024-03-31,TMT_Steel,236,13,242,Vendor_B,Ghaziabad,3,2024
2024-03-31,Cement,167,11,176,Vendor_B,Ghaziabad,3,2024
2024-03-31,Sand,134,12,125,Vendor_C,Delhi,3,2024
2024-04-01,TMT_Steel,242,14,245,Vendor_C,Ghaziabad,4,2024
2024-04-01,Cement,162,14,165,Vendor_B,Delhi,4,2024
2024-04-01,Sand,136,7,139,Vendor_C,Ghaziabad,4,2024
2024-04-02,TMT_Steel,211,6,220,Vendor_C,Delhi,4,2024
2024-04-02,Cement,169,11,171,Vendor_A,Delhi,4,2024
2024-04-02,Sand,119,6,125,Vendor_C,Ghaziabad,4,2024
2024-04-03,TMT_Steel,217,5,217,Vendor_B,Noida,4,2024
2024-04-03,Cement,181,6,189,Vendor_A,Delhi,4,2024
2024-04-03,Sand,126,10,131,Vendor_B,Noida,4,2024
2024-04-04,TMT_Steel,230,14,231,Vendor_B,Ghaziabad,4,2024
2024-04-04,Cement,143,10,139,Vendor_B,Noida,4,2024
2024-04-04,Sand,142,14,133,Vendor_B,Noida,4,2024
2024-04-05,TMT_Steel,234,11,231,Vendor_B,Noida,4,2024
2024-04-05,Cement,154,11,158,Vendor_B,Ghaziabad,4,2024
2024-04-05,Sand,110,5,111,Vendor_C,Ghaziabad,4,2024
2024-04-06,TMT_Steel,220,12,226,Vendor_A,Noida,4,2024
2024-04-06,Cement,164,8,169,Vendor_B,Delhi,4,2024
2024-04-06,Sand,116,9,120,Vendor_B,Noida,4,2024
2024-04-07,TMT_Steel,176,8,168,Vendor_A,Delhi,4,2024
2024-04-07,Cement,164,8,168,Vendor_B,Ghaziabad,4,2024
2024-04-07,Sand,123,11,117,Vendor_A,Noida,4,2024
2024-04-08,TMT_Steel,202,8,211,Vendor_A,Ghaziabad,4,2024
2024-04-08,Cement,157,10,148,Vendor_A,Ghaziabad,4,2024
2024-04-08,Sand,138,6,143,Vendor_C,Delhi,4,2024
2024-04-09,TMT_Steel,243,10,245,Vendor_B,Noida,4,2024
2024-04-09,Cement,156,10,149,Vendor_A,Delhi,4,2024
2024-04-09,Sand,100,11,98,Vendor_C,Delhi,4,2024
2024-04-10,TMT_Steel,203,7,211,Vendor_A,Delhi,4,2024
2024-04-10,Cement,182,13,186,Vendor_C,Delhi,4,2024
2024-04-10,Sand,124,13,133,Vendor_C,Delhi,4,2024
2024-04-11,TMT_Steel,205,8,199,Vendor_A,Delhi,4,2024
2024-04-11,Cement,171,9,171,Vendor_A,Noida,4,2024
2024-04-11,Sand,123,7,116,Vendor_B,Noida,4,2024
2024-04-12,TMT_Steel,175,7,174,Vendor_A,Ghaziabad,4,2024
2024-04-12,Cement,185,9,193,Vendor_A,Noida,4,2024
2024-04-12,Sand,122,8,113,Vendor_C,Noida,4,2024
2024-04-13,TMT_Steel,251,11,257,Vendor_A,Ghaziabad,4,2024
2024-04-13,Cement,155,12,155,Vendor_B,Delhi,4,2024
2024-04-13,Sand,122,11,115,Vendor_A,Noida,4,2024
2024-04-14,TMT_Steel,238,6,242,Vendor_B,Delhi,4,2024
2024-04-14,Cement,166,5,166,Vendor_A,Noida,4,2024
2024-04-14,Sand,94,9,98,Vendor_A,Noida,4,2024
2024-04-15,TMT_Steel,207,7,200,Vendor_A,Delhi,4,2024
2024-04-15,Cement,181,12,181,Vendor_C,Noida,4,2024
2024-04-15,Sand,129,12,119,Vendor_B,Ghaziabad,4,2024
2024-04-16,TMT_Steel,218,10,216,Vendor_B,Delhi,4,2024
2024-04-16,Cement,173,6,182,Vendor_B,Delhi,4,2024
2024-04-16,Sand,104,13,104,Vendor_B,Ghaziabad,4,2024
2024-04-17,TMT_Steel,195,14,193,Vendor_B,Delhi,4,2024
2024-04-17,Cement,194,14,192,Vendor_B,Delhi,4,2024
2024-04-17,Sand,116,11,125,Vendor_A,Noida,4,2024
2024-04-18,TMT_Steel,214,5,205,Vendor_A,Delhi,4,2024
2024-04-18,Cement,186,13,177,Vendor_C,Noida,4,2024
2024-04-18,Sand,132,6,135,Vendor_A,Ghaziabad,4,2024
2024-04-19,TMT_Steel,243,9,242,Vendor_A,Ghaziabad,4,2024
2024-04-19,Cement,198,12,205,Vendor_B,Noida,4,2024
2024-04-19,Sand,128,10,129,Vendor_A,Ghaziabad,4,2024
2024-04-20,TMT_Steel,215,8,210,Vendor_B,Delhi,4,2024
2024-04-20,Cement,144,8,146,Vendor_B,Delhi,4,2024
2024-04-20,Sand,131,6,140,Vendor_A,Delhi,4,2024
2024-04-21,TMT_Steel,195,9,197,Vendor_A,Delhi,4,2024
2024-04-21,Cement,176,9,169,Vendor_C,Noida,4,2024
2024-04-21,Sand,136,10,139,Vendor_A,Delhi,4,2024
2024-04-22,TMT_Steel,244,5,245,Vendor_B,Noida,4,2024
2024-04-22,Cement,178,5,174,Vendor_C,Ghaziabad,4,2024
2024-04-22,Sand,147,10,145,Vendor_B,Ghaziabad,4,2024
2024-04-23,TMT_Steel,221,8,223,Vendor_C,Ghaziabad,4,2024
2024-04-23,Cement,178,5,175,Vendor_B,Ghaziabad,4,2024
2024-04-23,Sand,101,8,98,Vendor_A,Delhi,4,2024
2024-04-24,TMT_Steel,221,9,213,Vendor_A,Delhi,4,2024
2024-04-24,Cement,155,9,146,Vendor_A,Noida,4,2024
2024-04-24,Sand,118,11,115,Vendor_A,Delhi,4,2024
2024-04-25,TMT_Steel,201,11,201,Vendor_B,Delhi,4,2024
2024-04-25,Cement,167,10,171,Vendor_C,Delhi,4,2024
2024-04-25,Sand,139,7,144,Vendor_B,Delhi,4,2024
2024-04-26,TMT_Steel,180,7,189,Vendor_A,Delhi,4,2024
2024-04-26,Cement,159,5,163,Vendor_A,Noida,4,2024
2024-04-26,Sand,133,6,139,Vendor_A,Delhi,4,2024
2024-04-27,TMT_Steel,236,7,241,Vendor_C,Ghaziabad,4,2024
2024-04-27,Cement,185,7,175,Vendor_C,Noida,4,2024
2024-04-27,Sand,130,8,131,Vendor_A,Ghaziabad,4,2024
2024-04-28,TMT_Steel,235,8,237,Vendor_B,Noida,4,2024
2024-04-28,Cement,175,10,183,Vendor_C,Ghaziabad,4,2024
2024-04-28,Sand,123,13,125,Vendor_B,Noida,4,2024
2024-04-29,TMT_Steel,210,10,212,Vendor_C,Ghaziabad,4,2024
2024-04-29,Cement,141,7,141,Vendor_C,Noida,4,2024
2024-04-29,Sand,121,7,126,Vendor_A,Ghaziabad,4,2024
2024-04-30,TMT_Steel,194,13,194,Vendor_C,Noida,4,2024
2024-04-30,Cement,170,14,173,Vendor_C,Noida,4,2024
2024-04-30,Sand,103,10,102,Vendor_A,Noida,4,2024
2024-05-01,TMT_Steel,190,8,185,Vendor_A,Noida,5,2024
2024-05-01,Cement,169,5,164,Vendor_B,Noida,5,2024
2024-05-01,Sand,129,12,126,Vendor_B,Ghaziabad,5,2024
2024-05-02,TMT_Steel,220,10,229,Vendor_A,Ghaziabad,5,2024
2024-05-02,Cement,182,7,183,Vendor_B,Noida,5,2024
2024-05-02,Sand,128,9,122,Vendor_C,Noida,5,2024
2024-05-03,TMT_Steel,211,10,220,Vendor_A,Delhi,5,2024
2024-05-03,Cement,164,5,157,Vendor_C,Noida,5,2024
2024-05-03,Sand,99,11,97,Vendor_B,Noida,5,2024
2024-05-04,TMT_Steel,233,11,235,Vendor_A,Noida,5,2024
2024-05-04,Cement,178,5,186,Vendor_C,Delhi,5,2024
2024-05-04,Sand,90,7,83,Vendor_B,Delhi,5,2024
2024-05-05,TMT_Steel,185,12,187,Vendor_C,Delhi,5,2024
2024-05-05,Cement,156,10,164,Vendor_A,Delhi,5,2024
2024-05-05,Sand,140,14,149,Vendor_B,Noida,5,2024
2024-05-06,TMT_Steel,199,11,194,Vendor_A,Ghaziabad,5,2024
2024-05-06,Cement,190,6,196,Vendor_A,Ghaziabad,5,2024
2024-05-06,Sand,107,13,113,Vendor_C,Delhi,5,2024
2024-05-07,TMT_Steel,207,6,212,Vendor_A,Delhi,5,2024
2024-05-07,Cement,154,8,149,Vendor_B,Noida,5,2024
2024-05-07,Sand,103,8,94,Vendor_C,Delhi,5,2024
2024-05-08,TMT_Steel,208,8,214,Vendor_C,Delhi,5,2024
2024-05-08,Cement,198,7,196,Vendor_C,Noida,5,2024
2024-05-08,Sand,133,12,130,Vendor_C,Ghaziabad,5,2024
2024-05-09,TMT_Steel,218,13,218,Vendor_C,Delhi,5,2024
2024-05-09,Cement,186,7,193,Vendor_C,Noida,5,2024
2024-05-09,Sand,112,9,105,Vendor_A,Delhi,5,2024
2024-05-10,TMT_Steel,198,11,204,Vendor_A,Ghaziabad,5,2024
2024-05-10,Cement,183,6,183,Vendor_A,Noida,5,2024
2024-05-10,Sand,120,8,121,Vendor_C,Noida,5,2024
2024-05-11,TMT_Steel,204,5,200,Vendor_A,Noida,5,2024
2024-05-11,Cement,178,10,180,Vendor_B,Noida,5,2024
2024-05-11,Sand,121,13,115,Vendor_C,Ghaziabad,5,2024
2024-05-12,TMT_Steel,177,5,176,Vendor_C,Noida,5,2024
2024-05-12,Cement,171,13,167,Vendor_C,Delhi,5,2024
2024-05-12,Sand,107,11,108,Vendor_B,Noida,5,2024
2024-05-13,TMT_Steel,220,6,224,Vendor_C,Ghaziabad,5,2024
2024-05-13,Cement,142,11,151,Vendor_B,Delhi,5,2024
2024-05-13,Sand,106,11,98,Vendor_B,Noida,5,2024
2024-05-14,TMT_Steel,212,6,212,Vendor_A,Delhi,5,2024
2024-05-14,Cement,145,14,135,Vendor_B,Noida,5,2024
2024-05-14,Sand,106,8,106,Vendor_B,Noida,5,2024
2024-05-15,TMT_Steel,204,12,195,Vendor_C,Noida,5,2024
2024-05-15,Cement,152,10,143,Vendor_A,Noida,5,2024
2024-05-15,Sand,77,11,82,Vendor_C,Noida,5,2024
2024-05-16,TMT_Steel,191,11,199,Vendor_B,Delhi,5,2024
2024-05-16,Cement,157,11,151,Vendor_C,Delhi,5,2024
2024-05-16,Sand,113,14,107,Vendor_A,Ghaziabad,5,2024
2024-05-17,TMT_Steel,225,14,221,Vendor_C,Noida,5,2024
2024-05-17,Cement,156,11,160,Vendor_C,Noida,5,2024
2024-05-17,Sand,95,14,103,Vendor_C,Noida,5,2024
2024-05-18,TMT_Steel,210,7,214,Vendor_B,Noida,5,2024
2024-05-18,Cement,161,7,163,Vendor_A,Delhi,5,2024
2024-05-18,Sand,105,12,97,Vendor_C,Noida,5,2024
2024-05-19,TMT_Steel,200,8,204,Vendor_B,Noida,5,2024
2024-05-19,Cement,154,9,162,Vendor_A,Delhi,5,2024
2024-05-19,Sand,114,7,119,Vendor_A,Noida,5,2024
2024-05-20,TMT_Steel,206,13,211,Vendor_C,Ghaziabad,5,2024
2024-05-20,Cement,171,11,167,Vendor_B,Ghaziabad,5,2024
2024-05-20,Sand,114,6,109,Vendor_B,Noida,5,2024
2024-05-21,TMT_Steel,215,5,209,Vendor_A,Noida,5,2024
2024-05-21,Cement,142,12,141,Vendor_B,Noida,5,2024
2024-05-21,Sand,106,13,107,Vendor_B,Noida,5,2024
2024-05-22,TMT_Steel,209,14,215,Vendor_B,Delhi,5,2024
2024-05-22,Cement,174,13,167,Vendor_B,Ghaziabad,5,2024
2024-05-22,Sand,129,10,129,Vendor_B,Delhi,5,2024
2024-05-23,TMT_Steel,217,6,224,Vendor_B,Delhi,5,2024
2024-05-23,Cement,164,12,172,Vendor_A,Delhi,5,2024
2024-05-23,Sand,107,8,104,Vendor_B,Noida,5,2024
2024-05-24,TMT_Steel,172,8,162,Vendor_A,Noida,5,2024
2024-05-24,Cement,163,12,168,Vendor_C,Noida,5,2024
2024-05-24,Sand,119,11,124,Vendor_B,Noida,5,2024
2024-05-25,TMT_Steel,190,10,199,Vendor_B,Delhi,5,2024
2024-05-25,Cement,153,6,160,Vendor_B,Delhi,5,2024
2024-05-25,Sand,119,6,126,Vendor_B,Delhi,5,2024
2024-05-26,TMT_Steel,240,13,244,Vendor_B,Noida,5,2024
2024-05-26,Cement,176,9,172,Vendor_A,Ghaziabad,5,2024
2024-05-26,Sand,117,10,120,Vendor_C,Ghaziabad,5,2024
2024-05-27,TMT_Steel,210,7,200,Vendor_A,Ghaziabad,5,2024
2024-05-27,Cement,187,11,187,Vendor_A,Ghaziabad,5,2024
2024-05-27,Sand,108,6,116,Vendor_A,Delhi,5,2024
2024-05-28,TMT_Steel,211,11,212,Vendor_B,Noida,5,2024
2024-05-28,Cement,174,7,164,Vendor_B,Ghaziabad,5,2024
2024-05-28,Sand,97,5,106,Vendor_C,Ghaziabad,5,2024
2024-05-29,TMT_Steel,202,11,197,Vendor_A,Delhi,5,2024
2024-05-29,Cement,191,7,196,Vendor_A,Delhi,5,2024
2024-05-29,Sand,95,11,96,Vendor_A,Delhi,5,2024
2024-05-30,TMT_Steel,206,9,203,Vendor_C,Noida,5,2024
2024-05-30,Cement,180,11,180,Vendor_C,Ghaziabad,5,2024
2024-05-30,Sand,92,6,94,Vendor_B,Noida,5,2024
2024-05-31,TMT_Steel,192,11,188,Vendor_B,Noida,5,2024
2024-05-31,Cement,163,6,165,Vendor_B,Noida,5,2024
2024-05-31,Sand,107,8,112,Vendor_C,Ghaziabad,5,2024
